COG,departement,commune,population,Pop_in_QPV_pct,Total_QPV,logements_sociaux_pct,Subventions_parHab,places_migrants_p1k,Total_places_migrants,Number_of_Mosques,Mosque_p100k,Insécurité_Score,Immigration_Score,Islamisation_Score,Défrancisation_Score,Wokisme_Score
50291,50,Margueray,117,0.0,0,0.0,16.9,0.0,0,0,0.0,21,23,11,56,14
50292,50,Marigny-Le-Lozon,2754,0.0,0,8.0,14.8,0.0,0,0,0.0,37,23,11,56,23
50294,50,Martinvast,1340,0.0,0,2.0,31.5,0.0,0,0,0.0,36,23,11,56,21
50295,50,Maupertuis,147,0.0,0,0.0,16.9,0.0,0,0,0.0,18,23,11,56,14
50296,50,Maupertus-sur-Mer,229,0.0,0,0.0,33.5,0.0,0,0,0.0,20,23,11,56,19
50297,50,La Meauffe,998,0.0,0,9.0,14.8,0.0,0,0,0.0,33,23,11,56,24
50298,50,Méautis,648,0.0,0,2.0,5.4,0.0,0,0,0.0,30,23,11,56,13
50299,50,Le Mesnil,204,0.0,0,6.0,37.6,0.0,0,0,0.0,21,23,11,56,27
50300,50,Le Mesnil-Adelée,158,0.0,0,6.0,24.6,0.0,0,0,0.0,15,23,11,56,23
50302,50,Le Mesnil-Amey,287,0.0,0,0.0,14.8,0.0,0,0,0.0,27,23,11,56,14
50304,50,Le Mesnil-Aubert,195,0.0,0,0.0,24.2,0.0,0,0,0.0,17,23,11,56,16
50305,50,Le Mesnil-au-Val,727,0.0,0,2.0,31.5,0.0,0,0,0.0,32,23,11,56,21
50310,50,Le Mesnil-Eury,180,0.0,0,0.0,14.8,0.0,0,0,0.0,23,23,11,56,14
50311,50,Le Mesnil-Garnier,222,0.0,0,0.0,28.9,0.0,0,0,0.0,24,23,11,56,18
50312,50,Le Mesnil-Gilbert,142,0.0,0,0.0,24.6,0.0,0,0,0.0,19,23,11,56,16
50315,50,Le Mesnillard,251,0.0,0,0.0,24.6,0.0,0,0,0.0,28,23,11,56,16
50317,50,Le Mesnil-Ozenne,269,0.0,0,0.0,24.6,0.0,0,0,0.0,29,23,11,56,16
50321,50,Le Mesnil-Rouxelin,470,0.0,0,0.0,14.8,0.0,0,0,0.0,26,23,11,56,14
50324,50,Le Mesnil-Véneron,108,0.0,0,0.0,14.8,0.0,0,0,0.0,12,23,11,56,14
50326,50,Le Mesnil-Villeman,237,0.0,0,0.0,28.9,0.0,0,0,0.0,24,23,11,56,18
50327,50,La Meurdraquière,195,0.0,0,0.0,24.2,0.0,0,0,0.0,30,23,11,56,16
50328,50,Millières,760,0.0,0,0.0,20.9,0.0,0,0,0.0,34,23,11,56,15
50332,50,Les Moitiers-d'Allonne,730,0.0,0,2.0,46.6,0.0,0,0,0.0,30,23,11,56,25
50334,50,Montabot,272,0.0,0,0.0,16.9,0.0,0,0,0.0,28,23,11,56,14
50335,50,Montaigu-la-Brisette,499,0.0,0,0.0,31.5,0.0,0,0,0.0,27,23,11,56,18
50336,50,Montaigu-les-Bois,208,0.0,0,0.0,28.9,0.0,0,0,0.0,21,23,11,56,18
50338,50,Montbray,325,0.0,0,0.0,16.9,0.0,0,0,0.0,27,23,11,56,14
50340,50,Montcuit,185,0.0,0,0.0,31.9,0.0,0,0,0.0,31,23,11,56,19
50341,50,Montebourg,1951,0.0,0,30.0,31.6,0.0,0,0,0.0,33,23,11,56,52
50342,50,Montfarville,798,0.0,0,7.0,42.0,0.0,0,0,0.0,33,23,11,56,29
50345,50,Monthuchon,702,0.0,0,2.0,28.9,0.0,0,0,0.0,30,23,11,56,20
50347,50,Montjoie-Saint-Martin,250,0.0,0,0.0,24.6,0.0,0,0,0.0,31,23,11,56,16
50349,50,Montmartin-sur-Mer,1413,0.0,0,9.0,28.9,0.0,0,0,0.0,138,23,11,56,28
50350,50,Montpinchon,543,0.0,0,0.0,28.9,0.0,0,0,0.0,35,23,11,56,18
50351,50,Montrabot,79,0.0,0,0.0,14.8,0.0,0,0,0.0,13,23,11,56,14
50352,50,Montreuil-sur-Lozon,345,0.0,0,0.0,14.8,0.0,0,0,0.0,29,23,11,56,14
50353,50,Le Mont-Saint-Michel,23,0.0,0,0.0,24.6,0.0,0,0,0.0,6864,23,11,56,16
50356,50,Moon-sur-Elle,779,0.0,0,20.0,14.8,0.0,0,0,0.0,35,23,11,56,36
50357,50,Morigny,70,0.0,0,0.0,16.9,0.0,0,0,0.0,8,23,11,56,14
50359,50,Mortain-Bocage,2954,0.0,0,15.0,24.6,0.0,0,0,0.0,65,23,11,56,33
50360,50,Morville,278,0.0,0,0.0,31.5,0.0,0,0,0.0,14,23,11,56,18
50361,50,La Mouche,246,0.0,0,0.0,24.2,0.0,0,0,0.0,30,23,11,56,16
50362,50,Moulines,281,0.0,0,0.0,24.6,0.0,0,0,0.0,34,23,11,56,16
50363,50,Moyon Villages,1465,0.0,0,8.0,14.8,0.0,0,0,0.0,31,23,11,56,23
50364,50,Muneville-le-Bingard,730,0.0,0,3.0,28.9,0.0,0,0,0.0,33,23,11,56,21
50365,50,Muneville-sur-Mer,494,0.0,0,0.0,24.2,0.0,0,0,0.0,30,23,11,56,16
50368,50,Nay,68,0.0,0,0.0,20.9,0.0,0,0,0.0,9,23,11,56,15
50369,50,Négreville,844,0.0,0,0.0,31.5,0.0,0,0,0.0,32,23,11,56,18
50370,50,Néhou,608,0.0,0,0.0,31.5,0.0,0,0,0.0,30,23,11,56,18
50371,50,Le Neufbourg,399,0.0,0,2.0,24.6,0.0,0,0,0.0,34,23,11,56,19
50372,50,Neufmesnil,174,0.0,0,0.0,20.9,0.0,0,0,0.0,27,23,11,56,15
50373,50,Neuville-au-Plain,84,0.0,0,0.0,5.4,0.0,0,0,0.0,12,23,11,56,11
50374,50,Neuville-en-Beaumont,25,0.0,0,0.0,31.4,0.0,0,0,0.0,11,23,11,56,18
50376,50,Nicorps,361,0.0,0,0.0,28.9,0.0,0,0,0.0,27,23,11,56,18
50378,50,Notre-Dame-de-Cenilly,631,0.0,0,5.0,28.9,0.0,0,0,0.0,31,23,11,56,23
50379,50,Notre-Dame-de-Livoye,166,0.0,0,0.0,24.6,0.0,0,0,0.0,17,23,11,56,16
50382,50,Nouainville,620,0.0,0,0.0,31.5,0.0,0,0,0.0,23,23,11,56,18
50384,50,Octeville-l'Avenel,233,0.0,0,0.0,34.2,0.0,0,0,0.0,22,23,11,56,19
50387,50,Orglandes,349,0.0,0,0.0,31.5,0.0,0,0,0.0,30,23,11,56,18
50388,50,Orval sur Sienne,1222,0.0,0,0.0,28.9,0.0,0,0,0.0,31,23,11,56,18
50389,50,Ouville,447,0.0,0,0.0,28.9,0.0,0,0,0.0,29,23,11,56,18
50390,50,Ozeville,156,0.0,0,0.0,31.5,0.0,0,0,0.0,16,23,11,56,18
50391,50,Grandparigny,2623,0.0,0,2.0,24.6,0.0,0,0,0.0,40,23,11,56,19
50393,50,Percy-en-Normandie,2628,0.0,0,14.0,28.2,0.0,0,0,0.0,40,23,11,56,33
50394,50,Périers,2355,0.0,0,25.0,20.9,0.0,0,0,0.0,48,23,11,56,43
50395,50,La Pernelle,287,0.0,0,0.0,34.6,0.0,0,0,0.0,25,23,11,56,19
50397,50,Perriers-en-Beauficel,207,0.0,0,0.0,24.6,0.0,0,0,0.0,19,23,11,56,16
50398,50,Le Perron,193,0.0,0,0.0,14.8,0.0,0,0,0.0,22,23,11,56,14
50399,50,Le Petit-Celland,175,0.0,0,4.0,24.6,0.0,0,0,0.0,21,23,11,56,21
50400,50,Picauville,3222,0.0,0,15.0,5.4,0.0,0,0,0.0,77,53,11,56,28
50401,50,Pierreville,759,0.0,0,0.0,32.9,0.0,0,0,0.0,31,23,11,56,19
50402,50,Les Pieux,3266,0.0,0,22.0,116.8,0.0,0,0,0.0,41,23,11,56,68
50403,50,Pirou,1486,0.0,0,5.0,20.9,0.0,0,0,0.0,132,23,11,136,21
50405,50,Le Plessis-Lastelle,238,0.0,0,0.0,20.9,0.0,0,0,0.0,24,23,11,56,15
50407,50,Poilley,968,0.0,0,0.0,24.6,0.0,0,0,0.0,37,23,11,56,16
50408,50,Pontaubault,576,0.0,0,2.0,24.6,0.0,0,0,0.0,36,23,11,56,19
50409,50,Pont-Hébert,1902,0.0,0,16.0,14.8,0.0,0,0,0.0,37,23,11,56,31
50410,50,Pontorson,4319,0.0,0,6.0,53.2,0.0,0,0,0.0,54,23,11,56,31
50411,50,Ponts,684,0.0,0,3.0,24.6,0.0,0,0,0.0,37,23,11,56,20
50412,50,Port-Bail-sur-Mer,2522,0.0,0,12.0,81.6,0.0,0,0,0.0,90,23,11,56,46
50413,50,Précey,567,0.0,0,0.0,24.6,0.0,0,0,0.0,30,23,11,56,16
50417,50,Quettehou,1798,0.0,0,10.0,36.0,0.0,0,0,0.0,43,23,11,56,31
50419,50,Quettreville-sur-Sienne,3181,0.0,0,5.0,28.9,0.0,0,0,0.0,36,23,11,56,23
50420,50,Quibou,842,0.0,0,3.0,14.8,0.0,0,0,0.0,31,23,11,56,17
50421,50,Quinéville,260,0.0,0,9.0,31.5,0.0,0,0,0.0,33,23,11,56,28
50422,50,Raids,208,0.0,0,0.0,20.9,0.0,0,0,0.0,27,23,11,56,15
50423,50,Rampan,227,0.0,0,0.0,14.8,0.0,0,0,0.0,31,23,11,56,14
50425,50,Rauville-la-Bigot,1091,0.0,0,0.0,31.5,0.0,0,0,0.0,32,23,11,56,18
50426,50,Rauville-la-Place,388,0.0,0,0.0,31.5,0.0,0,0,0.0,30,23,11,56,18
50428,50,Reffuveille,537,0.0,0,3.0,24.6,0.0,0,0,0.0,30,23,11,56,20
50429,50,Regnéville-sur-Mer,731,0.0,0,3.0,28.9,0.0,0,0,0.0,32,23,11,56,21
50430,50,Reigneville-Bocage,38,0.0,0,0.0,31.4,0.0,0,0,0.0,13,23,11,56,18
50431,50,Remilly Les Marais,1064,0.0,0,3.0,14.8,0.0,0,0,0.0,38,23,11,56,17
50433,50,Réville,1038,0.0,0,11.0,57.4,0.0,0,0,0.0,152,23,11,56,38
50435,50,Rocheville,608,0.0,0,0.0,31.5,0.0,0,0,0.0,26,23,11,56,18
50436,50,Romagny Fontenay,1247,0.0,0,3.0,24.6,0.0,0,0,0.0,35,23,11,56,20
50437,50,Roncey,776,0.0,0,20.0,28.9,0.0,0,0,0.0,29,23,11,56,40
50442,50,Le Rozel,244,0.0,0,0.0,35.0,0.0,0,0,0.0,24,23,11,56,19
50443,50,Sacey,512,0.0,0,0.0,24.6,0.0,0,0,0.0,29,23,11,56,16
50444,50,Saint-Amand-Villages,2523,0.0,0,5.0,14.8,0.0,0,0,0.0,37,23,11,56,19
50445,50,Saint-André-de-Bohon,369,0.0,0,0.0,5.4,0.0,0,0,0.0,33,23,11,56,11
50446,50,Saint-André-de-l'Épine,553,0.0,0,4.0,14.8,0.0,0,0,0.0,33,23,11,56,18
50447,50,Saint-Aubin-des-Préaux,475,0.0,0,0.0,24.2,0.0,0,0,0.0,29,23,11,56,16
50448,50,Saint-Aubin-de-Terregatte,651,0.0,0,5.0,24.6,0.0,0,0,0.0,36,23,11,56,22
50450,50,Saint-Barthélemy,338,0.0,0,0.0,24.6,0.0,0,0,0.0,23,23,11,56,16
50451,50,Saint-Brice,136,0.0,0,0.0,24.6,0.0,0,0,0.0,19,23,11,56,16
50452,50,Saint-Brice-de-Landelles,651,0.0,0,0.0,24.6,0.0,0,0,0.0,31,23,11,56,16
50453,50,Sainte-Cécile,785,0.0,0,2.0,16.9,0.0,0,0,0.0,37,23,11,56,16
50454,50,Saint-Christophe-du-Foc,412,0.0,0,0.0,36.0,0.0,0,0,0.0,19,23,11,56,20
50455,50,Saint-Clair-sur-l'Elle,973,0.0,0,19.0,14.8,0.0,0,0,0.0,32,23,11,56,35
50456,50,Saint-Clément-Rancoudray,548,0.0,0,2.0,24.6,0.0,0,0,0.0,29,23,11,56,19
50457,50,Sainte-Colombe,181,0.0,0,0.0,31.5,0.0,0,0,0.0,24,23,11,56,18
50461,50,Saint-Cyr,211,0.0,0,0.0,31.5,0.0,0,0,0.0,31,23,11,56,18
50462,50,Saint-Cyr-du-Bailleul,349,0.0,0,0.0,24.6,0.0,0,0,0.0,31,23,11,56,16
50463,50,Saint-Denis-le-Gast,527,0.0,0,3.0,28.9,0.0,0,0,0.0,33,23,11,56,21
50464,50,Saint-Denis-le-Vêtu,605,0.0,0,0.0,28.9,0.0,0,0,0.0,29,23,11,56,18
50467,50,Saint-Floxel,490,0.0,0,0.0,31.5,0.0,0,0,0.0,31,23,11,56,18
50468,50,Saint-Fromond,749,0.0,0,28.0,14.8,0.0,0,0,0.0,36,23,11,56,45
50469,50,Sainte-Geneviève,309,0.0,0,0.0,37.3,0.0,0,0,0.0,23,23,11,56,20
50471,50,Saint-Georges-de-la-Rivière,253,0.0,0,0.0,52.1,0.0,0,0,0.0,21,23,11,56,24
50472,50,Saint-Georges-de-Livoye,205,0.0,0,0.0,24.6,0.0,0,0,0.0,18,23,11,56,16
50473,50,Saint-Georges-d'Elle,378,0.0,0,0.0,14.8,0.0,0,0,0.0,27,23,11,56,14
50474,50,Saint-Georges-de-Rouelley,529,0.0,0,5.0,24.6,0.0,0,0,0.0,31,23,11,56,22
50475,50,Saint-Georges-Montcocq,983,0.0,0,5.0,14.8,0.0,0,0,0.0,35,23,11,56,19
50476,50,Saint-Germain-d'Elle,209,0.0,0,0.0,14.8,0.0,0,0,0.0,26,23,11,56,14
50478,50,Saint-Germain-de-Tournebut,418,0.0,0,0.0,31.5,0.0,0,0,0.0,22,23,11,56,18
50479,50,Saint-Germain-de-Varreville,109,0.0,0,0.0,5.4,0.0,0,0,0.0,23,23,11,56,11
50480,50,Saint-Germain-le-Gaillard,795,0.0,0,0.0,35.5,0.0,0,0,0.0,34,23,11,56,20
50481,50,Saint-Germain-sur-Ay,920,0.0,0,2.0,20.9,0.0,0,0,0.0,45,23,11,56,18
50482,50,Saint-Germain-sur-Sèves,174,0.0,0,0.0,20.9,0.0,0,0,0.0,16,23,11,56,15
50483,50,Saint-Gilles,987,0.0,0,8.0,14.8,0.0,0,0,0.0,37,23,11,56,23
50484,50,Saint-Hilaire-du-Harcouët,5735,0.0,0,18.0,47.7,0.0,0,0,0.0,157,40,39,98,43
50486,50,Saint-Jacques-de-Néhou,629,0.0,0,0.0,31.5,0.0,0,0,0.0,33,23,11,56,18
50487,50,Saint-James,4966,0.0,0,11.0,58.0,0.0,0,0,0.0,71,23,11,56,38
50488,50,Saint-Jean-de-Daye,645,0.0,0,24.0,14.8,0.0,0,0,0.0,36,23,11,56,40
50489,50,Saint-Jean-de-la-Haize,538,0.0,0,3.0,24.6,0.0,0,0,0.0,31,23,11,56,20
50490,50,Saint-Jean-de-la-Rivière,366,0.0,0,3.0,47.7,0.0,0,0,0.0,36,23,11,56,26
50491,50,Saint-Jean-de-Savigny,422,0.0,0,0.0,14.8,0.0,0,0,0.0,25,23,11,56,14
50492,50,Saint-Jean-d'Elle,2535,0.0,0,3.0,14.8,0.0,0,0,0.0,34,23,11,56,17
50493,50,Saint-Jean-des-Champs,1521,0.0,0,3.0,24.2,0.0,0,0,0.0,28,23,11,56,20
50495,50,Saint-Jean-du-Corail-des-Bois,75,0.0,0,0.0,24.6,0.0,0,0,0.0,20,23,11,56,16
50496,50,Saint-Jean-le-Thomas,395,0.0,0,6.0,24.6,0.0,0,0,0.0,34,23,11,56,23
50498,50,Saint-Joseph,817,0.0,0,0.0,31.5,0.0,0,0,0.0,32,23,11,56,18
50499,50,Saint-Laurent-de-Cuves,499,0.0,0,0.0,24.6,0.0,0,0,0.0,62,23,11,56,16
50500,50,Saint-Laurent-de-Terregatte,645,0.0,0,0.0,24.6,0.0,0,0,0.0,35,23,11,56,16
50502,50,Saint-Lô,19352,18.86,2,39.0,53.2,14.93,289,0,0.0,189,234,75,122,273
50504,50,Saint-Louet-sur-Vire,209,0.0,0,0.0,14.8,0.0,0,0,0.0,19,23,11,56,14
50505,50,Saint-Loup,678,0.0,0,0.0,24.6,0.0,0,0,0.0,36,23,11,56,16
50506,50,Saint-Malo-de-la-Lande,462,0.0,0,7.0,28.9,0.0,0,0,0.0,33,23,11,56,26
50507,50,Saint-Marcouf,353,0.0,0,0.0,31.5,0.0,0,0,0.0,32,23,11,56,18
50509,50,Sainte-Marie-du-Mont,694,0.0,0,12.0,5.4,0.0,0,0,0.0,37,23,11,56,24
50510,50,Saint-Martin-d'Aubigny,606,0.0,0,6.0,20.9,0.0,0,0,0.0,31,23,11,56,22
50511,50,Saint-Martin-d'Audouville,153,0.0,0,0.0,31.5,0.0,0,0,0.0,12,23,11,56,18
50512,50,Saint-Martin-de-Bonfossé,536,0.0,0,0.0,14.8,0.0,0,0,0.0,24,23,11,56,14
50513,50,Saint-Martin-de-Cenilly,206,0.0,0,0.0,28.9,0.0,0,0,0.0,28,23,11,56,18
50514,50,Chaulieu,287,0.0,0,0.0,24.6,0.0,0,0,0.0,27,23,11,56,16
50517,50,Saint-Martin-de-Varreville,170,0.0,0,0.0,5.4,0.0,0,0,0.0,26,23,11,56,11
50518,50,Saint-Martin-le-Bouillant,312,0.0,0,0.0,16.9,0.0,0,0,0.0,24,23,11,56,14
50519,50,Saint-Martin-le-Gréard,618,0.0,0,0.0,31.5,0.0,0,0,0.0,30,23,11,56,18
50521,50,Saint-Maur-des-Bois,157,0.0,0,0.0,16.9,0.0,0,0,0.0,19,23,11,56,14
50522,50,Saint-Maurice-en-Cotentin,248,0.0,0,5.0,61.8,0.0,0,0,0.0,26,23,11,56,33
50523,50,Sainte-Mère-Église,2910,0.0,0,17.0,5.4,0.0,0,0,0.0,39,23,11,56,30
50525,50,Saint-Michel-de-Montjoie,344,0.0,0,4.0,24.6,0.0,0,0,0.0,48,23,11,56,21
50528,50,Saint-Nicolas-de-Pierrepont,299,0.0,0,0.0,20.9,0.0,0,0,0.0,22,23,11,56,15
50529,50,Saint-Nicolas-des-Bois,92,0.0,0,0.0,24.6,0.0,0,0,0.0,12,23,11,56,16
50531,50,Saint-Ovin,763,0.0,0,1.0,24.6,0.0,0,0,0.0,31,23,11,56,18
50532,50,Saint-Pair-sur-Mer,4372,0.0,0,6.0,59.3,0.0,0,0,0.0,44,23,11,56,33
50533,50,Saint-Patrice-de-Claids,177,0.0,0,0.0,20.9,0.0,0,0,0.0,19,23,11,56,15
50535,50,Le Parc,907,0.0,0,0.0,24.6,0.0,0,0,0.0,37,23,11,56,16
50536,50,Saint-Pierre-d'Arthéglise,169,0.0,0,0.0,35.7,0.0,0,0,0.0,17,23,11,56,20
50537,50,Saint-Pierre-de-Coutances,396,0.0,0,2.0,28.9,0.0,0,0,0.0,36,23,11,56,20
50538,50,Saint-Pierre-de-Semilly,428,0.0,0,0.0,14.8,0.0,0,0,0.0,31,23,11,56,14
50539,50,Saint-Pierre-Église,1797,0.0,0,13.0,56.6,0.0,0,0,0.0,45,23,11,56,40
50540,50,Saint-Pierre-Langers,621,0.0,0,0.0,24.2,0.0,0,0,0.0,31,23,11,56,16
50541,50,Saint-Planchers,1451,0.0,0,0.0,24.2,0.0,0,0,0.0,36,23,11,56,16
50542,50,Saint-Pois,462,0.0,0,13.0,16.9,0.0,0,0,0.0,36,23,11,56,29
50543,50,Saint-Quentin-sur-le-Homme,1340,0.0,0,1.0,24.6,0.0,0,0,0.0,36,23,11,56,18
50546,50,Bourgvallées,3319,0.0,0,2.0,14.8,0.0,0,0,0.0,37,23,11,56,16
50548,50,Saint-Sauveur-de-Pierrepont,122,0.0,0,0.0,20.9,0.0,0,0,0.0,19,23,11,56,15
50549,50,Saint-Sauveur-la-Pommeraye,401,0.0,0,0.0,24.2,0.0,0,0,0.0,29,23,11,56,16
50550,50,Saint-Sauveur-Villages,3250,0.0,0,10.0,36.1,0.0,0,0,0.0,39,23,11,56,31
50551,50,Saint-Sauveur-le-Vicomte,2088,0.0,0,13.0,47.6,0.0,0,0,0.0,96,23,11,56,38
50552,50,Saint-Sébastien-de-Raids,325,0.0,0,0.0,20.9,0.0,0,0,0.0,28,23,11,56,15
50553,50,Saint-Senier-de-Beuvron,329,0.0,0,0.0,24.6,0.0,0,0,0.0,31,23,11,56,16
50554,50,Saint-Senier-sous-Avranches,1426,0.0,0,3.0,24.6,0.0,0,0,0.0,38,23,11,56,20
50556,50,Sainte-Suzanne-sur-Vire,694,0.0,0,0.0,14.8,0.0,0,0,0.0,31,23,11,56,14
50562,50,Saint-Vaast-la-Hougue,1666,0.0,0,23.0,62.9,0.0,0,0,0.0,52,81,11,56,114
50563,50,Saint-Vigor-des-Monts,283,0.0,0,0.0,14.8,0.0,0,0,0.0,27,23,11,56,14
50564,50,Terre-et-Marais,1288,0.0,0,9.0,5.4,0.0,0,0,0.0,36,23,11,56,21
50565,50,Sartilly-Baie-Bocage,2843,0.0,0,8.0,24.6,0.0,0,0,0.0,45,23,11,56,25
50567,50,Saussemesnil,912,0.0,0,0.0,31.5,0.0,0,0,0.0,32,23,11,56,18
50568,50,Saussey,458,0.0,0,0.0,28.9,0.0,0,0,0.0,29,23,11,56,18
50569,50,Savigny,433,0.0,0,0.0,28.9,0.0,0,0,0.0,33,23,11,56,18
50570,50,Savigny-le-Vieux,402,0.0,0,0.0,24.6,0.0,0,0,0.0,484,23,11,352,16
50571,50,Sébeville,34,0.0,0,0.0,5.4,0.0,0,0,0.0,11,23,11,56,11
50572,50,Sénoville,191,0.0,0,0.0,42.0,0.0,0,0,0.0,16,23,11,56,22
50574,50,Servon,257,0.0,0,0.0,24.6,0.0,0,0,0.0,22,23,11,56,16
50575,50,Sideville,840,0.0,0,0.0,31.5,0.0,0,0,0.0,32,23,11,56,18
50576,50,Siouville-Hague,936,0.0,0,9.0,97.7,0.0,0,0,0.0,37,23,11,56,48
50577,50,Sortosville-en-Beaumont,302,0.0,0,0.0,38.4,0.0,0,0,0.0,19,23,11,56,20
50578,50,Sortosville,78,0.0,0,0.0,31.4,0.0,0,0,0.0,13,23,11,56,18
50579,50,Sottevast,1455,0.0,0,4.0,31.5,0.0,0,0,0.0,116,90,121,56,23
50580,50,Sotteville,483,0.0,0,0.0,31.5,0.0,0,0,0.0,25,23,11,56,18
50582,50,Sourdeval,3040,0.0,0,13.0,24.6,0.0,0,0,0.0,35,23,11,56,31
50584,50,Subligny,377,0.0,0,0.0,24.6,0.0,0,0,0.0,32,23,11,56,16
50585,50,Surtainville,1169,0.0,0,1.0,41.5,0.0,0,0,0.0,33,23,11,56,22
50587,50,Taillepied,17,0.0,0,0.0,45.4,0.0,0,0,0.0,6,23,11,56,23
50588,50,Tamerville,693,0.0,0,0.0,31.5,0.0,0,0,0.0,26,23,11,56,18
50589,50,Tanis,273,0.0,0,0.0,24.6,0.0,0,0,0.0,23,23,11,56,16
50590,50,Le Tanu,421,0.0,0,0.0,16.9,0.0,0,0,0.0,30,23,11,56,14
50591,50,Le Teilleul,1692,0.0,0,8.0,24.6,0.0,0,0,0.0,36,23,11,56,25
50592,50,Tessy-Bocage,2219,0.0,0,14.0,14.8,0.0,0,0,0.0,41,23,11,56,29
50593,50,Teurthéville-Bocage,594,0.0,0,0.0,34.2,0.0,0,0,0.0,32,23,11,56,19
50594,50,Teurthéville-Hague,1029,0.0,0,0.0,31.5,0.0,0,0,0.0,24,23,11,56,18
50596,50,Théville,311,0.0,0,0.0,31.5,0.0,0,0,0.0,28,23,11,56,18
50597,50,Tirepied-sur-Sée,953,0.0,0,2.0,24.6,0.0,0,0,0.0,35,23,11,56,19
50598,50,Tocqueville,257,0.0,0,0.0,38.7,0.0,0,0,0.0,31,23,11,56,21
50599,50,Tollevast,1650,0.0,0,0.0,31.5,0.0,0,0,0.0,35,23,11,56,18
50601,50,Torigny-les-Villes,4441,0.0,0,17.0,29.7,0.0,0,0,0.0,68,45,11,83,37
50603,50,Tourville-sur-Sienne,772,0.0,0,7.0,28.9,0.0,0,0,0.0,32,23,11,56,26
50604,50,Tréauville,727,0.0,0,0.0,35.6,0.0,0,0,0.0,25,23,11,56,20
50606,50,Tribehou,511,0.0,0,6.0,5.4,0.0,0,0,0.0,31,23,11,56,18
50607,50,La Trinité,401,0.0,0,0.0,16.9,0.0,0,0,0.0,28,23,11,56,14
50609,50,Turqueville,127,0.0,0,0.0,5.4,0.0,0,0,0.0,11,23,11,56,11
50610,50,Urville,196,0.0,0,0.0,31.5,0.0,0,0,0.0,24,23,11,56,18
50612,50,Vains,760,0.0,0,7.0,24.6,0.0,0,0,0.0,36,23,11,56,24
50613,50,Valcanville,391,0.0,0,0.0,39.5,0.0,0,0,0.0,30,23,11,56,21
50615,50,Valognes,6896,0.0,0,27.0,47.8,0.0,0,0,0.0,70,23,11,56,53
50616,50,Le Val-Saint-Père,1914,0.0,0,1.0,24.6,0.0,0,0,0.0,41,23,11,56,18
50617,50,Varenguebec,329,0.0,0,0.0,20.9,0.0,0,0,0.0,26,23,11,56,15
50618,50,Varouville,222,0.0,0,0.0,35.4,0.0,0,0,0.0,24,23,11,56,20
50619,50,Le Vast,325,0.0,0,0.0,35.6,0.0,0,0,0.0,30,23,11,56,20
50621,50,Vaudreville,72,0.0,0,0.0,31.5,0.0,0,0,0.0,7,23,11,56,18
50624,50,La Vendelée,468,0.0,0,0.0,28.9,0.0,0,0,0.0,21,23,11,56,18
50626,50,Ver,384,0.0,0,0.0,28.9,0.0,0,0,0.0,53,23,11,56,18
50628,50,Vernix,155,0.0,0,0.0,24.6,0.0,0,0,0.0,33,23,11,56,16
50629,50,Vesly,732,0.0,0,3.0,20.9,0.0,0,0,0.0,31,23,11,56,19
50633,50,Le Vicel,119,0.0,0,0.0,36.1,0.0,0,0,0.0,20,23,11,56,20
50634,50,Videcosville,88,0.0,0,0.0,31.5,0.0,0,0,0.0,24,23,11,56,18
50637,50,Villebaudon,325,0.0,0,0.0,16.9,0.0,0,0,0.0,51,23,11,56,14
50639,50,Villedieu-les-Poêles-Rouffigny,3845,0.0,0,25.0,39.6,0.0,0,0,0.0,60,23,11,56,49
50641,50,Villiers-Fossard,644,0.0,0,0.0,14.8,0.0,0,0,0.0,32,23,11,56,14
50643,50,Virandeville,771,0.0,0,3.0,31.5,0.0,0,0,0.0,28,23,11,56,22
50647,50,Yquelon,1186,0.0,0,2.0,24.2,0.0,0,0,0.0,39,23,11,56,19
50648,50,Yvetot-Bocage,1188,0.0,0,1.0,34.5,0.0,0,0,0.0,33,23,11,56,20
51001,51,Ablancourt,165,0.0,0,0.0,15.8,0.0,0,0,0.0,43,44,37,68,15
51002,51,Saint-Martin-d'Ablois,1355,0.0,0,0.0,1.4,0.0,0,0,0.0,71,44,37,68,10
51003,51,Aigny,287,0.0,0,0.0,50.8,0.0,0,0,0.0,48,44,37,68,25
51004,51,Allemanche-Launay-et-Soyer,118,0.0,0,0.0,13.1,0.0,0,0,0.0,39,44,37,68,14
51005,51,Allemant,184,0.0,0,0.0,13.0,0.0,0,0,0.0,54,44,37,68,14
51006,51,Alliancelles,151,0.0,0,0.0,5.9,0.0,0,0,0.0,45,44,37,68,12
51007,51,Ambonnay,962,0.0,0,7.0,2.5,0.0,0,0,0.0,64,44,37,68,19
51008,51,Ambrières,212,0.0,0,0.0,9.1,0.0,0,0,0.0,637,44,37,68,13
51009,51,Anglure,789,0.0,0,19.0,13.0,0.0,0,0,0.0,62,44,37,68,35
51010,51,Angluzelles-et-Courcelles,143,0.0,0,0.0,1.9,0.0,0,0,0.0,49,44,37,68,11
51012,51,Anthenay,71,0.0,0,0.0,17.8,0.0,0,0,0.0,32,44,37,68,15
51013,51,Aougny,101,0.0,0,0.0,17.8,0.0,0,0,0.0,45,44,37,68,15
51014,51,Arcis-le-Ponsart,287,0.0,0,0.0,17.8,0.0,0,0,0.0,49,44,37,68,15
51015,51,Argers,109,0.0,0,0.0,14.8,0.0,0,0,0.0,19,44,37,68,14
