COG,departement,commune,population,Insécurité_Score,Immigration_Score,Islamisation_Score,Défrancisation_Score,Wokisme_Score,Number_of_Mosques,Mosque_p100k
78290,78,Guernes,1085,35,58,32,69,10,0,0.0
78291,78,Guerville,2088,93,106,32,69,10,0,0.0
78296,78,Guitrancourt,642,32,58,32,69,10,0,0.0
78297,78,Guyancourt,29758,127,75,130,96,10,2,6.72
78299,78,Hardricourt,2498,171,138,152,109,10,0,0.0
78300,78,Hargeville,424,34,58,32,69,10,0,0.0
78302,78,La Hauteville,165,21,58,32,69,10,0,0.0
78305,78,Herbeville,232,29,58,32,69,10,0,0.0
78307,78,Hermeray,958,38,58,32,69,10,0,0.0
78310,78,Houdan,3716,136,85,32,69,10,0,0.0
78311,78,Houilles,33617,98,85,71,78,13,1,2.98
78314,78,Issou,3858,142,110,58,121,10,0,0.0
78317,78,Jambville,777,32,58,32,69,10,0,0.0
78320,78,Notre-Dame-de-la-Mer,734,35,58,32,69,10,0,0.0
78321,78,Jouars-Pontchartrain,5965,76,58,32,69,10,0,0.0
78322,78,Jouy-en-Josas,7985,73,83,32,82,23,0,0.0
78324,78,Jouy-Mauvoisin,564,34,58,32,69,10,0,0.0
78325,78,Jumeauville,624,31,58,32,69,10,0,0.0
78327,78,Juziers,4040,66,58,32,69,10,0,0.0
78329,78,Lainville-en-Vexin,807,32,58,32,69,10,0,0.0
78334,78,Lévis-Saint-Nom,1610,35,58,32,69,10,0,0.0
78335,78,Limay,17584,181,92,112,98,27,1,5.69
78337,78,Limetz-Villez,2067,39,58,32,69,10,0,0.0
78343,78,Les Loges-en-Josas,1655,47,58,32,69,10,0,0.0
78344,78,Lommoye,643,35,58,32,69,10,0,0.0
78346,78,Longnes,1582,35,58,32,69,10,0,0.0
78349,78,Longvilliers,498,248,58,32,69,211,0,0.0
78350,78,Louveciennes,7744,123,213,45,185,49,0,0.0
78354,78,Magnanville,6389,699,480,564,570,41,0,0.0
78356,78,Magny-les-Hameaux,9353,80,68,54,91,21,0,0.0
78358,78,Maisons-Laffitte,22855,99,75,32,78,10,0,0.0
78361,78,Mantes-la-Jolie,44246,569,286,312,252,46,6,13.56
78362,78,Mantes-la-Ville,21874,196,195,274,229,51,2,9.14
78364,78,Marcq,790,36,58,32,69,10,0,0.0
78366,78,Mareil-le-Guyon,413,32,58,32,69,10,0,0.0
78367,78,Mareil-Marly,3984,86,83,32,69,10,0,0.0
78368,78,Mareil-sur-Mauldre,1743,94,58,32,127,10,0,0.0
78372,78,Marly-le-Roi,16619,63,58,32,69,10,0,0.0
78380,78,Maule,6100,66,74,212,69,10,1,16.39
78381,78,Maulette,1054,108,58,32,69,10,0,0.0
78382,78,Maurecourt,4399,32,58,32,69,10,0,0.0
78383,78,Maurepas,19960,132,103,52,89,10,0,0.0
78384,78,Médan,1305,35,58,32,69,10,0,0.0
78385,78,Ménerville,218,25,58,32,69,10,0,0.0
78389,78,Méré,1695,124,58,32,69,10,0,0.0
78391,78,Méricourt,378,32,58,32,69,10,0,0.0
78396,78,Le Mesnil-le-Roi,6340,62,74,48,85,10,0,0.0
78397,78,Le Mesnil-Saint-Denis,7103,40,58,32,69,10,0,0.0
78398,78,Les Mesnuls,893,49,58,32,69,10,0,0.0
78401,78,Meulan-en-Yvelines,8996,81,69,154,80,10,1,11.12
78402,78,Mézières-sur-Seine,3874,94,58,32,69,10,0,0.0
78403,78,Mézy-sur-Seine,2261,126,146,32,69,10,0,0.0
78404,78,Millemont,278,37,58,32,69,10,0,0.0
78406,78,Milon-la-Chapelle,292,23,58,32,69,10,0,0.0
78407,78,Mittainville,650,35,58,32,69,10,0,0.0
78410,78,Moisson,913,35,167,142,179,10,0,0.0
78413,78,Mondreville,390,33,58,32,69,10,0,0.0
78415,78,Montainville,560,29,58,32,69,10,0,0.0
78416,78,Montalet-le-Bois,321,29,58,32,69,10,0,0.0
78417,78,Montchauvet,285,33,58,32,69,10,0,0.0
78418,78,Montesson,14606,52,58,32,69,10,0,0.0
78420,78,Montfort-l'Amaury,2790,196,129,68,105,10,0,0.0
78423,78,Montigny-le-Bretonneux,32150,133,67,101,75,10,2,6.22
78431,78,Morainvilliers,3102,49,90,32,101,10,0,0.0
78437,78,Mousseaux-sur-Seine,680,181,58,32,69,10,0,0.0
78439,78,Mulcent,117,20,58,32,69,10,0,0.0
78440,78,Les Mureaux,34151,321,166,287,163,19,6,17.57
78442,78,Neauphle-le-Château,3295,75,118,93,130,10,0,0.0
78443,78,Neauphle-le-Vieux,924,36,58,32,69,10,0,0.0
78444,78,Neauphlette,872,36,58,32,69,10,0,0.0
78451,78,Nézel,1111,37,58,32,69,10,0,0.0
78455,78,Noisy-le-Roi,7597,80,71,45,82,10,0,0.0
78460,78,Oinville-sur-Montcient,1113,127,58,32,69,10,0,0.0
78464,78,Orcemont,983,37,58,32,69,10,0,0.0
78465,78,Orgerus,2484,83,58,32,69,10,0,0.0
78466,78,Orgeval,7092,157,114,74,97,10,0,0.0
78470,78,Orphin,879,151,172,32,69,10,0,0.0
78472,78,Orsonville,325,33,58,32,69,10,0,0.0
78474,78,Orvilliers,935,33,58,32,69,10,0,0.0
78475,78,Osmoy,407,25,58,32,69,10,0,0.0
78478,78,Paray-Douaville,216,21,58,32,69,10,0,0.0
78481,78,Le Pecq,15858,68,64,32,69,10,0,0.0
78484,78,Perdreauville,669,37,58,32,69,10,0,0.0
78486,78,Le Perray-en-Yvelines,6515,48,58,32,69,10,0,0.0
78490,78,Plaisir,31971,178,83,98,82,10,2,6.26
78497,78,Poigny-la-Forêt,930,40,58,32,69,10,0,0.0
78498,78,Poissy,40792,214,95,194,96,17,6,14.71
78499,78,Ponthévrard,700,47,58,32,69,10,0,0.0
78501,78,Porcheville,3167,204,89,348,69,10,1,31.58
78502,78,Le Port-Marly,5583,54,58,32,69,10,0,0.0
78505,78,Prunay-le-Temple,410,29,58,32,69,10,0,0.0
78506,78,Prunay-en-Yvelines,820,37,58,32,69,10,0,0.0
78513,78,La Queue-les-Yvelines,2505,56,58,32,69,10,0,0.0
78516,78,Raizeux,990,36,58,32,69,10,0,0.0
78517,78,Rambouillet,27145,248,187,187,202,28,1,3.68
78518,78,Rennemoulin,107,21,58,32,69,10,0,0.0
78520,78,Richebourg,1571,37,58,32,69,10,0,0.0
78522,78,Rochefort-en-Yvelines,897,42,58,32,69,10,0,0.0
78528,78,Rolleboise,351,166,58,32,69,10,0,0.0
78530,78,Rosay,386,32,58,32,69,10,0,0.0
78531,78,Rosny-sur-Seine,7041,117,72,46,83,10,0,0.0
78536,78,Sailly,335,33,58,32,69,10,0,0.0
78537,78,Saint-Arnoult-en-Yvelines,5854,123,75,32,69,10,0,0.0
78545,78,Saint-Cyr-l'École,20451,124,87,150,89,20,2,9.78
78548,78,Saint-Forget,445,254,58,32,69,10,0,0.0
78550,78,Saint-Germain-de-la-Grange,1842,94,58,32,69,10,0,0.0
78551,78,Saint-Germain-en-Laye,45286,139,102,85,98,21,1,2.21
78557,78,Saint-Hilarion,988,37,58,32,69,10,0,0.0
78558,78,Saint-Illiers-la-Ville,356,35,58,32,69,10,0,0.0
78559,78,Saint-Illiers-le-Bois,448,31,58,32,69,10,0,0.0
78561,78,Saint-Lambert,448,30,58,32,69,10,0,0.0
78562,78,Saint-Léger-en-Yvelines,1462,107,126,101,138,10,0,0.0
78564,78,Saint-Martin-de-Bréthencourt,688,36,58,32,69,10,0,0.0
78565,78,Saint-Martin-des-Champs,304,27,58,32,69,10,0,0.0
78567,78,Saint-Martin-la-Garenne,947,37,58,32,69,10,0,0.0
78569,78,Sainte-Mesme,910,37,58,32,179,10,0,0.0
78571,78,Saint-Nom-la-Bretèche,4877,47,58,32,69,10,0,0.0
78575,78,Saint-Rémy-lès-Chevreuse,7747,100,84,32,69,10,0,0.0
78576,78,Saint-Rémy-l'Honoré,1689,41,58,32,69,10,0,0.0
78586,78,Sartrouville,51570,197,95,174,96,14,6,11.64
78588,78,Saulx-Marchais,956,31,58,32,69,10,0,0.0
78590,78,Senlisse,509,33,58,32,69,10,0,0.0
78591,78,Septeuil,2234,42,58,32,69,10,0,0.0
78597,78,Soindres,731,35,58,32,69,10,0,0.0
78601,78,Sonchamp,1664,37,58,32,69,10,0,0.0
78605,78,Tacoignières,1194,37,58,32,69,10,0,0.0
78606,78,Le Tartre-Gaudran,37,21,58,32,69,10,0,0.0
78608,78,Le Tertre-Saint-Denis,129,22,58,32,69,10,0,0.0
78609,78,Tessancourt-sur-Aubette,971,139,161,135,69,10,0,0.0
78615,78,Thiverval-Grignon,1102,41,148,32,251,10,0,0.0
78616,78,Thoiry,1432,264,58,32,69,10,0,0.0
78618,78,Tilly,529,30,58,32,69,10,0,0.0
78620,78,Toussus-le-Noble,1176,36,58,32,69,10,0,0.0
78621,78,Trappes,34276,576,417,516,478,115,4,11.67
78623,78,Le Tremblay-sur-Mauldre,956,141,58,32,69,10,0,0.0
78624,78,Triel-sur-Seine,12386,102,90,121,102,26,1,8.07
78638,78,Vaux-sur-Seine,5143,49,77,52,89,10,0,0.0
78640,78,Vélizy-Villacoublay,22481,141,84,41,78,10,0,0.0
78642,78,Verneuil-sur-Seine,16112,77,70,45,75,10,0,0.0
78643,78,Vernouillet,9953,136,88,243,79,10,2,20.09
78644,78,La Verrière,6142,470,139,244,151,10,1,16.28
78646,78,Versailles,83918,182,124,89,112,27,3,3.58
78647,78,Vert,852,36,58,32,69,10,0,0.0
78650,78,Le Vésinet,15712,141,90,39,69,10,0,0.0
78653,78,Vicq,391,31,58,32,69,10,0,0.0
78655,78,Vieille-Église-en-Yvelines,618,37,58,32,69,10,0,0.0
78668,78,La Villeneuve-en-Chevrie,662,35,58,32,69,10,0,0.0
78672,78,Villennes-sur-Seine,5792,94,92,32,87,10,0,0.0
78674,78,Villepreux,11568,52,66,32,69,10,0,0.0
78677,78,Villette,537,218,244,218,255,10,0,0.0
78681,78,Villiers-le-Mahieu,872,35,58,32,69,10,0,0.0
78683,78,Villiers-Saint-Frédéric,3231,44,58,32,69,10,0,0.0
78686,78,Viroflay,16943,94,81,38,69,10,0,0.0
78688,78,Voisins-le-Bretonneux,10740,63,67,51,88,10,0,0.0
79001,79,L'Absie,1078,28,35,9,50,13,0,0.0
79002,79,Adilly,312,24,35,9,50,13,0,0.0
79003,79,Aiffres,5423,60,35,9,50,13,0,0.0
79005,79,Airvault,3295,41,35,9,50,13,0,0.0
79007,79,Allonne,616,30,35,9,50,13,0,0.0
79008,79,Amailloux,824,28,35,9,50,13,0,0.0
79009,79,Amuré,429,25,35,9,50,13,0,0.0
79010,79,Arçais,604,29,35,9,50,13,0,0.0
79012,79,Ardin,1249,29,35,9,50,13,0,0.0
79013,79,Argentonnay,3229,38,35,9,50,13,0,0.0
79014,79,Loretz-d'Argenton,2590,31,35,9,50,13,0,0.0
79015,79,Asnières-en-Poitou,191,27,35,9,50,13,0,0.0
79016,79,Assais-les-Jumeaux,766,27,35,9,50,13,0,0.0
79018,79,Aubigné,165,22,35,9,50,13,0,0.0
79019,79,Aubigny,169,18,35,9,50,13,0,0.0
79020,79,Augé,887,26,35,9,50,13,0,0.0
79022,79,Availles-Thouarsais,184,18,35,9,50,13,0,0.0
79023,79,Avon,63,13,35,9,50,13,0,0.0
79024,79,Azay-le-Brûlé,1952,40,35,9,50,13,0,0.0
79025,79,Azay-sur-Thouet,1111,30,35,9,50,13,0,0.0
79029,79,Beaulieu-sous-Parthenay,676,24,35,9,50,13,0,0.0
79030,79,Beaussais-Vitré,938,26,35,9,50,13,0,0.0
79031,79,Beauvoir-sur-Niort,1772,33,35,9,50,13,0,0.0
79032,79,Béceleuf,760,25,35,9,50,13,0,0.0
79034,79,Bessines,1882,78,35,9,50,13,0,0.0
79038,79,Boismé,1175,27,35,9,50,13,0,0.0
79040,79,La Boissière-en-Gâtine,226,21,35,9,50,13,0,0.0
79042,79,Bougon,170,21,35,9,50,13,0,0.0
79046,79,Le Bourdet,570,23,35,9,50,13,0,0.0
79047,79,Boussais,448,28,35,9,50,13,0,0.0
79048,79,La Crèche,5681,41,53,9,50,13,0,0.0
79049,79,Bressuire,19860,105,65,120,70,18,2,10.07
79050,79,Bretignolles,596,28,35,9,50,13,0,0.0
79055,79,Brieuil-sur-Chizé,99,15,35,9,50,13,0,0.0
79056,79,Brion-près-Thouet,753,25,35,9,50,13,0,0.0
79057,79,Brioux-sur-Boutonne,1434,103,35,9,50,13,0,0.0
79058,79,Brûlain,748,23,35,9,50,13,0,0.0
79059,79,Le Busseau,734,28,35,9,50,13,0,0.0
79060,79,Caunay,176,17,35,9,50,13,0,0.0
79061,79,Celles-sur-Belle,3834,35,35,9,50,13,0,0.0
79062,79,Cerizay,4795,56,35,9,50,13,0,0.0
79063,79,Val en Vignes,2023,29,35,9,50,13,0,0.0
79064,79,Fontivillié,764,28,35,9,50,13,0,0.0
79066,79,Champdeniers,1791,35,35,9,50,13,0,0.0
79069,79,Chanteloup,982,29,35,9,50,13,0,0.0
79070,79,La Chapelle-Bâton,415,24,35,9,50,13,0,0.0
79071,79,La Chapelle-Bertrand,456,24,35,9,50,13,0,0.0
79074,79,La Chapelle-Pouilloux,171,19,35,9,50,13,0,0.0
79076,79,La Chapelle-Saint-Laurent,2080,34,35,9,50,13,0,0.0
79077,79,Beugnon-Thireuil,736,25,35,9,50,13,0,0.0
79078,79,Plaine-d'Argenson,993,26,35,9,50,13,0,0.0
79079,79,Mauléon,8585,34,35,9,50,13,0,0.0
79080,79,Châtillon-sur-Thouet,2675,33,35,9,50,13,0,0.0
79081,79,Chauray,7173,42,35,9,50,13,0,0.0
79083,79,Chef-Boutonne,2387,39,35,9,50,13,0,0.0
79084,79,Chenay,456,29,35,9,50,13,0,0.0
79085,79,Chérigné,133,14,35,9,50,13,0,0.0
79086,79,Cherveux,1867,31,35,9,50,13,0,0.0
79087,79,Chey,547,27,35,9,50,13,0,0.0
79088,79,Chiché,1689,30,35,9,50,13,0,0.0
79089,79,Le Chillou,164,12,35,9,50,13,0,0.0
79090,79,Chizé,843,30,35,9,50,13,0,0.0
79091,79,Cirières,949,28,35,9,50,13,0,0.0
79092,79,Clavé,352,25,35,9,50,13,0,0.0
79094,79,Clessé,925,28,35,9,50,13,0,0.0
79095,79,Clussais-la-Pommeraie,571,28,35,9,50,13,0,0.0
79096,79,Combrand,1194,28,35,9,50,13,0,0.0
79100,79,Coulon,2275,34,35,9,50,13,0,0.0
79101,79,Coulonges-sur-l'Autize,2341,128,78,9,50,13,0,0.0
79102,79,Coulonges-Thouarsais,445,23,35,9,50,13,0,0.0
79103,79,Courlay,2403,30,35,9,50,13,0,0.0
79104,79,Cours,544,20,35,9,50,13,0,0.0
79105,79,Les Châteliers,452,24,35,9,50,13,0,0.0
79106,79,Couture-d'Argenson,408,26,35,9,50,13,0,0.0
79108,79,Doux,213,25,35,9,50,13,0,0.0
79109,79,Échiré,3536,69,35,9,50,13,0,0.0
79111,79,Ensigné,288,23,35,9,50,13,0,0.0
79112,79,Épannes,851,29,35,9,50,13,0,0.0
79114,79,Exireuil,1562,29,35,9,50,13,0,0.0
79115,79,Exoudun,540,23,35,9,50,13,0,0.0
79116,79,Faye-l'Abbesse,1126,30,35,9,50,13,0,0.0
79117,79,Faye-sur-Ardin,658,27,35,9,50,13,0,0.0
79118,79,Fénery,291,18,35,9,50,13,0,0.0
79119,79,Fenioux,643,26,35,9,50,13,0,0.0
79120,79,La Ferrière-en-Parthenay,762,29,35,9,50,13,0,0.0
79121,79,Fomperron,388,28,35,9,50,13,0,0.0
79122,79,Fontenille-Saint-Martin-d'Entraigues,534,26,35,9,50,13,0,0.0
79123,79,La Forêt-sur-Sèvre,2261,33,35,9,50,13,0,0.0
79124,79,Les Forges,103,17,35,9,50,13,0,0.0
79125,79,Fors,1812,36,35,9,50,13,0,0.0
79126,79,Les Fosses,426,25,35,9,50,13,0,0.0
79127,79,La Foye-Monjault,839,29,35,9,50,13,0,0.0
79128,79,François,976,30,35,9,50,13,0,0.0
79129,79,Fressines,1769,22,35,9,50,13,0,0.0
79130,79,Frontenay-Rohan-Rohan,2968,37,35,9,50,13,0,0.0
79131,79,Geay,337,24,35,9,50,13,0,0.0
79132,79,Genneton,306,17,35,9,50,13,0,0.0
79133,79,Germond-Rouvre,1180,24,35,9,50,13,0,0.0
79134,79,Glénay,539,27,35,9,50,13,0,0.0
79135,79,Gourgé,892,29,35,9,50,13,0,0.0
79136,79,Alloinay,905,27,35,9,50,13,0,0.0
79137,79,Granzay-Gript,912,27,35,9,50,13,0,0.0
79139,79,Les Groseillers,54,15,35,9,50,13,0,0.0
79140,79,Valdelaume,814,29,35,9,50,13,0,0.0
79141,79,Irais,209,13,35,9,50,13,0,0.0
79142,79,Juillé,99,8,35,9,50,13,0,0.0
79144,79,Juscorps,380,20,35,9,50,13,0,0.0
79145,79,Lageon,372,29,35,9,50,13,0,0.0
79147,79,Largeasse,750,26,35,9,50,13,0,0.0
79148,79,Lezay,2013,35,35,9,50,13,0,0.0
79149,79,Lhoumois,147,22,35,9,50,13,0,0.0
79150,79,Limalonges,845,30,35,9,50,13,0,0.0
79152,79,Lorigné,302,19,35,9,50,13,0,0.0
79153,79,Loubigné,157,20,35,9,50,13,0,0.0
79154,79,Loubillé,359,21,35,9,50,13,0,0.0
79156,79,Louin,679,27,35,9,50,13,0,0.0
79157,79,Louzy,1292,30,35,9,50,13,0,0.0
79158,79,Luché-sur-Brioux,122,9,35,9,50,13,0,0.0
79159,79,Luché-Thouarsais,533,27,35,9,50,13,0,0.0
79160,79,Lusseray,175,15,35,9,50,13,0,0.0
79161,79,Luzay,621,22,35,9,50,13,0,0.0
79162,79,Magné,2708,37,35,9,50,13,0,0.0
79163,79,Mairé-Levescault,562,30,35,9,50,13,0,0.0
79164,79,Maisonnay,250,27,35,9,50,13,0,0.0
79165,79,Maisontiers,130,24,35,9,50,13,0,0.0
79166,79,Marigny,901,26,35,9,50,13,0,0.0
79167,79,Marnes,220,22,35,9,50,13,0,0.0
79170,79,Mauzé-sur-le-Mignon,2917,38,35,9,50,13,0,0.0
79172,79,Mazières-en-Gâtine,1028,32,35,9,50,13,0,0.0
79174,79,Melle,5790,55,35,9,50,13,0,0.0
79175,79,Melleran,479,28,35,9,50,13,0,0.0
79176,79,Ménigoute,856,34,35,9,50,13,0,0.0
79177,79,Messé,211,22,35,9,50,13,0,0.0
79179,79,Moncoutant-sur-Sèvre,5100,35,35,9,50,13,0,0.0
79180,79,Montalembert,298,20,35,9,50,13,0,0.0
79183,79,Montravers,368,23,35,9,50,13,0,0.0
79184,79,La Mothe-Saint-Héray,1662,37,35,9,50,13,0,0.0
79185,79,Aigondigné,4685,33,35,9,50,13,0,0.0
79189,79,Nanteuil,1702,31,35,9,50,13,0,0.0
79190,79,Neuvy-Bouin,484,233,242,215,50,13,0,0.0
79191,79,Niort,60074,181,93,82,74,22,3,4.99
79195,79,Nueil-les-Aubiers,5529,59,35,9,50,13,0,0.0
79196,79,Plaine-et-Vallées,2334,30,35,9,50,13,0,0.0
79197,79,Oroux,102,17,35,9,50,13,0,0.0
79198,79,Paizay-le-Chapt,255,27,35,9,50,13,0,0.0
79200,79,Pamplie,256,21,35,9,50,13,0,0.0
79201,79,Pamproux,1685,34,35,9,50,13,0,0.0
79202,79,Parthenay,10121,137,45,118,60,13,1,9.88
79203,79,Pas-de-Jeu,343,26,35,9,50,13,0,0.0
79204,79,Périgné,954,25,35,9,50,13,0,0.0
79205,79,Pers,69,15,35,9,50,13,0,0.0
79207,79,La Petite-Boissière,625,27,35,9,50,13,0,0.0
79208,79,La Peyratte,1113,30,35,9,50,13,0,0.0
79209,79,Pierrefitte,323,26,35,9,50,13,0,0.0
79210,79,Le Pin,1069,30,35,9,50,13,0,0.0
79212,79,Pliboux,219,24,35,9,50,13,0,0.0
79213,79,Pompaire,2052,29,35,9,50,13,0,0.0
79215,79,Pougne-Hérisson,360,23,35,9,50,13,0,0.0
79216,79,Prahecq,2249,32,35,9,50,13,0,0.0
79217,79,Prailles-La Couarde,936,28,35,9,50,13,0,0.0
79218,79,Pressigny,192,17,35,9,50,13,0,0.0
79220,79,Prin-Deyrançon,597,27,35,9,50,13,0,0.0
79223,79,Puihardy,63,5,35,9,50,13,0,0.0
79225,79,Reffannes,386,24,35,9,50,13,0,0.0
79226,79,Le Retail,275,25,35,9,50,13,0,0.0
79229,79,La Rochénard,526,27,35,9,50,13,0,0.0
79230,79,Rom,798,26,35,9,50,13,0,0.0
79231,79,Romans,702,23,35,9,50,13,0,0.0
79235,79,Saint-Amand-sur-Sèvre,1421,29,35,9,50,13,0,0.0
79236,79,Saint-André-sur-Sèvre,637,24,35,9,50,13,0,0.0
79238,79,Saint-Aubin-du-Plain,561,19,35,9,50,13,0,0.0
79239,79,Saint-Aubin-le-Cloud,1662,30,35,9,50,13,0,0.0
79241,79,Saint-Christophe-sur-Roc,566,22,35,9,50,13,0,0.0
79242,79,Voulmentin,1131,29,35,9,50,13,0,0.0
79243,79,Saint-Coutant,277,26,35,9,50,13,0,0.0
79244,79,Saint-Cyr-la-Lande,373,24,35,9,50,13,0,0.0
79246,79,Sainte-Eanne,592,27,35,9,50,13,0,0.0
79249,79,Saint-Gelais,2217,27,35,9,50,13,0,0.0
79250,79,Sainte-Gemme,407,20,35,9,50,13,0,0.0
79251,79,Marcillé,726,24,35,9,50,13,0,0.0
79252,79,Saint-Généroux,339,20,35,9,50,13,0,0.0
79253,79,Saint-Georges-de-Noisné,685,26,35,9,50,13,0,0.0
79254,79,Saint-Georges-de-Rex,433,27,35,9,50,13,0,0.0
79255,79,Saint-Germain-de-Longue-Chaume,387,26,35,9,50,13,0,0.0
79256,79,Saint-Germier,259,19,35,9,50,13,0,0.0
79257,79,Saint-Hilaire-la-Palud,1510,31,35,9,50,13,0,0.0
79258,79,Saint-Jacques-de-Thouars,423,24,35,9,50,13,0,0.0
79259,79,Saint-Jean-de-Thouars,1322,31,35,9,50,13,0,0.0
79263,79,Saint-Laurs,614,27,35,9,50,13,0,0.0
79265,79,Saint-Léger-de-Montbrun,1257,26,35,9,50,13,0,0.0
79267,79,Saint-Lin,305,23,35,9,50,13,0,0.0
79268,79,Saint-Loup-Lamairé,1038,29,35,9,50,13,0,0.0
79269,79,Saint-Maixent-de-Beugné,418,23,35,9,50,13,0,0.0
79270,79,Saint-Maixent-l'École,7433,116,62,22,64,27,0,0.0
79271,79,Saint-Marc-la-Lande,366,26,35,9,50,13,0,0.0
79273,79,Saint-Martin-de-Bernegoue,814,26,35,9,50,13,0,0.0
79274,79,Saint-Martin-de-Mâcon,320,26,35,9,50,13,0,0.0
79276,79,Saint-Martin-de-Saint-Maixent,1066,25,35,9,50,13,0,0.0
79277,79,Saint-Martin-de-Sanzay,1037,29,35,9,50,13,0,0.0
79278,79,Saint-Martin-du-Fouilloux,252,13,35,9,50,13,0,0.0
79280,79,Saint Maurice Étusson,888,27,35,9,50,13,0,0.0
79281,79,Saint-Maxire,1316,28,35,9,50,13,0,0.0
79283,79,Sainte-Néomaye,1353,30,35,9,50,13,0,0.0
79284,79,Sainte-Ouenne,772,28,35,9,50,13,0,0.0
79285,79,Saint-Pardoux-Soutiers,1872,32,35,9,50,13,0,0.0
79286,79,Saint-Paul-en-Gâtine,496,27,35,9,50,13,0,0.0
79289,79,Saint-Pierre-des-Échaubrognes,1396,21,35,9,50,13,0,0.0
79290,79,Saint-Pompain,954,26,35,9,50,13,0,0.0
79293,79,Saint-Rémy,1090,28,35,9,50,13,0,0.0
79294,79,Saint-Romans-des-Champs,167,15,35,9,50,13,0,0.0
79295,79,Saint-Romans-lès-Melle,720,25,35,9,50,13,0,0.0
79297,79,Sainte-Soline,345,1767,325,9,50,2042,0,0.0
79298,79,Saint-Symphorien,1986,50,35,9,50,13,0,0.0
79299,79,Saint-Varent,2396,77,35,9,50,13,0,0.0
79300,79,Sainte-Verge,1404,40,35,9,50,13,0,0.0
79301,79,Saint-Vincent-la-Châtre,599,24,35,9,50,13,0,0.0
79302,79,Saivres,1322,28,35,9,50,13,0,0.0
79303,79,Salles,323,13,35,9,50,13,0,0.0
79304,79,Sansais,765,29,35,9,50,13,0,0.0
79306,79,Saurais,182,572,35,9,50,13,0,0.0
79307,79,Sauzé-Vaussais,1497,40,35,9,50,13,0,0.0
79308,79,Sciecq,663,19,186,9,50,164,0,0.0
79309,79,Scillé,359,25,35,9,50,13,0,0.0
79310,79,Secondigné-sur-Belle,487,25,35,9,50,13,0,0.0
79311,79,Secondigny,1791,37,35,9,50,13,0,0.0
79312,79,Séligné,112,15,35,9,50,13,0,0.0
79313,79,Sepvret,638,26,35,9,50,13,0,0.0
79316,79,Soudan,424,23,35,9,50,13,0,0.0
79319,79,Souvigné,858,62,35,9,50,13,0,0.0
79320,79,Surin,649,24,35,9,50,13,0,0.0
79322,79,Le Tallud,1972,31,35,9,50,13,0,0.0
79326,79,Thénezay,1398,36,35,9,50,13,0,0.0
79329,79,Thouars,13949,110,49,88,57,13,1,7.17
79331,79,Tourtenay,126,21,35,9,50,13,0,0.0
79332,79,Trayes,115,11,35,9,50,13,0,0.0
79334,79,Val-du-Mignon,1087,28,35,9,50,13,0,0.0
79335,79,Vallans,823,28,35,9,50,13,0,0.0
79336,79,Vançais,225,468,35,9,50,13,0,0.0
79337,79,Le Vanneau-Irleau,861,28,35,9,50,13,0,0.0
79338,79,Vanzay,242,20,35,9,50,13,0,0.0
79339,79,Vasles,1666,39,35,9,50,13,0,0.0
79340,79,Vausseroux,330,20,35,9,50,13,0,0.0
79341,79,Vautebis,127,15,35,9,50,13,0,0.0
79342,79,Vernoux-en-Gâtine,583,27,35,9,50,13,0,0.0
79343,79,Vernoux-sur-Boutonne,237,14,35,9,50,13,0,0.0
79345,79,Verruyes,895,26,35,9,50,13,0,0.0
79346,79,Le Vert,118,10,35,9,50,13,0,0.0
79347,79,Viennay,1077,28,35,9,50,13,0,0.0
79348,79,Villefollet,203,22,35,9,50,13,0,0.0
79349,79,Villemain,151,22,35,9,50,13,0,0.0
79350,79,Villiers-en-Bois,124,17,35,9,50,13,0,0.0
79351,79,Villiers-en-Plaine,1800,27,35,9,50,13,0,0.0
79352,79,Villiers-sur-Chizé,156,21,35,9,50,13,0,0.0
79354,79,Vouhé,351,20,35,9,50,13,0,0.0
79355,79,Vouillé,3538,28,35,9,50,13,0,0.0
79357,79,Xaintray,238,19,35,9,50,13,0,0.0
80001,80,Abbeville,22406,144,61,33,73,23,0,0.0
80002,80,Ablaincourt-Pressoir,268,37,35,10,51,14,0,0.0
80003,80,Acheux-en-Amiénois,584,32,35,10,51,14,0,0.0
80004,80,Acheux-en-Vimeu,498,35,35,10,51,14,0,0.0
80005,80,Agenville,82,19,35,10,51,14,0,0.0
80006,80,Agenvillers,231,25,35,10,51,14,0,0.0
80008,80,Aigneville,904,35,35,10,51,14,0,0.0
80009,80,Ailly-le-Haut-Clocher,1021,137,132,10,51,14,0,0.0
80010,80,Ailly-sur-Noye,2669,49,35,10,51,14,0,0.0
80011,80,Ailly-sur-Somme,2973,42,35,10,51,14,0,0.0
80013,80,Airaines,2227,47,35,10,51,14,0,0.0
80014,80,Aizecourt-le-Bas,65,12,35,10,51,14,0,0.0
80015,80,Aizecourt-le-Haut,67,23,35,10,51,14,0,0.0
80016,80,Albert,9658,110,35,10,61,14,0,0.0
80017,80,Allaines,419,34,35,10,51,14,0,0.0
80018,80,Allenay,252,35,35,10,51,14,0,0.0
80019,80,Allery,826,39,35,10,51,14,0,0.0
80020,80,Allonville,777,166,163,10,180,143,0,0.0
80021,80,Amiens,134780,268,109,166,99,31,15,11.13
80022,80,Andainville,244,31,35,10,51,14,0,0.0
80023,80,Andechy,285,35,35,10,51,14,0,0.0
