COG,departement,commune,population,Pop_in_QPV_pct,Total_QPV,logements_sociaux_pct,Insécurité_Score,Immigration_Score,Islamisation_Score,Défrancisation_Score,Wokisme_Score,Number_of_Mosques,Mosque_p100k
36049,36,Chazelet,124,0.0,0,0.0,16,42,12,68,20,0,0.0
36050,36,Chezelles,451,0.0,0,3.0,37,42,12,68,23,0,0.0
36051,36,Chitray,173,0.0,0,0.0,25,42,12,68,20,0,0.0
36052,36,Chouday,145,0.0,0,0.0,16,42,12,68,20,0,0.0
36053,36,Ciron,523,0.0,0,8.0,35,42,12,68,28,0,0.0
36054,36,Cléré-du-Bois,234,0.0,0,0.0,27,42,12,68,20,0,0.0
36055,36,Clion,1007,0.0,0,6.0,37,42,12,68,26,0,0.0
36056,36,Cluis,979,0.0,0,8.0,34,42,12,68,28,0,0.0
36057,36,Coings,903,0.0,0,0.0,60,42,12,68,20,0,0.0
36058,36,Concremiers,595,0.0,0,5.0,34,42,12,68,25,0,0.0
36059,36,Condé,227,0.0,0,0.0,23,42,12,68,20,0,0.0
36060,36,Crevant,706,0.0,0,3.0,33,42,12,68,23,0,0.0
36061,36,Crozon-sur-Vauvre,331,0.0,0,0.0,20,42,12,68,20,0,0.0
36062,36,Cuzion,474,0.0,0,1.0,35,42,12,68,21,0,0.0
36063,36,Déols,7618,0.0,0,20.0,137,69,12,94,40,0,0.0
36064,36,Diors,755,0.0,0,15.0,34,42,12,68,35,0,0.0
36065,36,Diou,259,0.0,0,7.0,34,42,12,68,27,0,0.0
36066,36,Douadic,473,0.0,0,3.0,30,42,12,68,23,0,0.0
36067,36,Dunet,103,0.0,0,0.0,15,42,12,68,20,0,0.0
36068,36,Dun-le-Poëlier,437,0.0,0,4.0,35,42,12,68,24,0,0.0
36069,36,Écueillé,1189,0.0,0,11.0,37,42,12,68,31,0,0.0
36070,36,Éguzon-Chantôme,1314,0.0,0,10.0,49,42,12,68,30,0,0.0
36071,36,Étrechet,1002,0.0,0,5.0,42,42,12,68,25,0,0.0
36073,36,Feusines,208,0.0,0,0.0,27,42,12,68,20,0,0.0
36074,36,Fléré-la-Rivière,549,0.0,0,9.0,35,42,12,68,29,0,0.0
36075,36,Fontenay,77,0.0,0,0.0,13,42,12,68,20,0,0.0
36076,36,Fontgombault,262,0.0,0,7.0,19,42,12,68,408,0,0.0
36077,36,Fontguenand,252,0.0,0,6.0,21,42,12,68,26,0,0.0
36078,36,Fougerolles,352,0.0,0,1.0,27,42,12,68,21,0,0.0
36079,36,Francillon,76,0.0,0,0.0,20,42,12,68,20,0,0.0
36080,36,Frédille,76,0.0,0,3.0,14,42,12,68,23,0,0.0
36081,36,Gargilesse-Dampierre,267,0.0,0,0.0,32,42,12,68,20,0,0.0
36082,36,Gehée,254,0.0,0,3.0,24,42,12,68,23,0,0.0
36083,36,Giroux,121,0.0,0,2.0,25,42,12,68,22,0,0.0
36084,36,Gournay,280,0.0,0,8.0,379,400,12,68,28,0,0.0
36085,36,Guilly,239,0.0,0,2.0,27,42,12,68,22,0,0.0
36086,36,Heugnes,385,0.0,0,3.0,30,42,12,68,23,0,0.0
36087,36,Ingrandes,299,0.0,0,5.0,29,42,12,68,25,0,0.0
36088,36,Issoudun,10953,12.77,1,32.0,113,73,25,99,125,0,0.0
36089,36,Jeu-les-Bois,405,0.0,0,8.0,31,42,12,68,28,0,0.0
36090,36,Jeu-Maloches,119,0.0,0,5.0,16,42,12,68,25,0,0.0
36091,36,Lacs,655,0.0,0,1.0,36,42,12,68,21,0,0.0
36092,36,Langé,260,0.0,0,2.0,32,42,12,68,22,0,0.0
36093,36,Levroux,2802,0.0,0,14.0,81,42,12,68,34,0,0.0
36094,36,Lignac,459,0.0,0,7.0,30,42,12,68,27,0,0.0
36095,36,Lignerolles,115,0.0,0,0.0,13,42,12,68,20,0,0.0
36096,36,Lingé,203,0.0,0,6.0,29,42,12,68,26,0,0.0
36097,36,Liniez,324,0.0,0,4.0,31,42,12,68,24,0,0.0
36098,36,Lizeray,83,0.0,0,0.0,16,42,12,68,20,0,0.0
36099,36,Lourdoueix-Saint-Michel,303,0.0,0,0.0,24,42,12,68,20,0,0.0
36100,36,Lourouer-Saint-Laurent,250,0.0,0,1.0,24,42,12,68,21,0,0.0
36101,36,Luant,1584,0.0,0,7.0,38,42,12,68,27,0,0.0
36102,36,Luçay-le-Libre,105,0.0,0,0.0,19,42,12,68,20,0,0.0
36103,36,Luçay-le-Mâle,1315,0.0,0,11.0,34,42,12,68,31,0,0.0
36104,36,Lurais,227,0.0,0,3.0,23,42,12,68,23,0,0.0
36105,36,Lureuil,274,0.0,0,20.0,32,42,12,68,40,0,0.0
36106,36,Luzeret,155,0.0,0,0.0,24,42,12,68,20,0,0.0
36107,36,Lye,757,0.0,0,3.0,34,42,12,68,23,0,0.0
36108,36,Lys-Saint-Georges,200,0.0,0,0.0,26,42,12,68,20,0,0.0
36109,36,Le Magny,1015,0.0,0,9.0,30,42,12,68,29,0,0.0
36110,36,Maillet,242,0.0,0,1.0,22,42,12,68,21,0,0.0
36111,36,Malicornay,189,0.0,0,0.0,23,42,12,597,20,0,0.0
36112,36,Mâron,736,0.0,0,2.0,34,42,12,68,22,0,0.0
36113,36,Martizay,950,0.0,0,5.0,37,42,12,68,25,0,0.0
36114,36,Mauvières,307,0.0,0,0.0,29,42,12,68,20,0,0.0
36115,36,Menetou-sur-Nahon,143,0.0,0,0.0,26,42,12,68,20,0,0.0
36116,36,Ménétréols-sous-Vatan,117,0.0,0,0.0,26,42,12,68,20,0,0.0
36117,36,Le Menoux,412,0.0,0,5.0,28,42,12,68,25,0,0.0
36118,36,Méobecq,366,0.0,0,7.0,29,42,12,68,27,0,0.0
36119,36,Mérigny,544,0.0,0,10.0,32,42,12,68,30,0,0.0
36120,36,Mers-sur-Indre,664,0.0,0,1.0,34,42,12,68,21,0,0.0
36121,36,Meunet-Planches,168,0.0,0,0.0,25,42,12,68,20,0,0.0
36122,36,Meunet-sur-Vatan,196,0.0,0,7.0,149,42,12,68,27,0,0.0
36123,36,Mézières-en-Brenne,956,0.0,0,9.0,37,42,12,68,29,0,0.0
36124,36,Migné,228,0.0,0,4.0,32,42,12,68,24,0,0.0
36125,36,Migny,110,0.0,0,0.0,13,42,12,68,20,0,0.0
36126,36,Montchevrier,448,0.0,0,2.0,30,42,12,68,22,0,0.0
36127,36,Montgivray,1557,0.0,0,8.0,36,42,12,68,28,0,0.0
36128,36,Montierchaume,1637,0.0,0,12.0,44,42,12,68,32,0,0.0
36129,36,Montipouret,611,0.0,0,3.0,33,42,12,68,23,0,0.0
36130,36,Montlevicq,106,0.0,0,6.0,22,42,12,68,26,0,0.0
36131,36,Mosnay,463,0.0,0,4.0,32,42,12,68,24,0,0.0
36132,36,La Motte-Feuilly,74,0.0,0,0.0,13,42,12,68,20,0,0.0
36133,36,Mouhers,205,0.0,0,3.0,25,42,12,68,23,0,0.0
36134,36,Mouhet,411,0.0,0,0.0,37,42,12,68,20,0,0.0
36135,36,Moulins-sur-Céphons,277,0.0,0,7.0,25,42,12,68,27,0,0.0
36136,36,Murs,122,0.0,0,0.0,23,42,12,68,20,0,0.0
36137,36,Néons-sur-Creuse,355,0.0,0,0.0,32,42,12,68,20,0,0.0
36138,36,Néret,188,0.0,0,1.0,27,42,12,68,21,0,0.0
36139,36,Neuillay-les-Bois,659,0.0,0,5.0,31,42,12,68,25,0,0.0
36140,36,Neuvy-Pailloux,1161,0.0,0,6.0,37,42,12,68,26,0,0.0
36141,36,Neuvy-Saint-Sépulchre,1657,0.0,0,13.0,156,42,12,68,33,0,0.0
36142,36,Niherne,1457,0.0,0,5.0,39,42,12,68,25,0,0.0
36143,36,Nohant-Vic,451,0.0,0,1.0,32,42,12,68,21,0,0.0
36144,36,Nuret-le-Ferron,293,0.0,0,0.0,27,42,12,68,20,0,0.0
36145,36,Obterre,225,0.0,0,5.0,29,42,12,68,25,0,0.0
36146,36,Orsennes,705,0.0,0,3.0,33,42,12,68,23,0,0.0
36147,36,Orville,141,0.0,0,0.0,29,42,12,68,20,0,0.0
36148,36,Oulches,420,0.0,0,2.0,32,42,12,68,22,0,0.0
36149,36,Palluau-sur-Indre,789,0.0,0,5.0,35,42,12,68,25,0,0.0
36150,36,Parnac,511,0.0,0,2.0,38,42,12,68,22,0,0.0
36152,36,Paudy,437,0.0,0,2.0,35,42,12,68,22,0,0.0
36153,36,Paulnay,349,0.0,0,3.0,24,42,12,68,23,0,0.0
36154,36,Le Pêchereau,1781,0.0,0,11.0,36,42,12,68,31,0,0.0
36155,36,Pellevoisin,794,0.0,0,10.0,39,42,12,68,30,0,0.0
36156,36,Pérassay,415,0.0,0,3.0,30,42,12,68,23,0,0.0
36157,36,La Pérouille,435,0.0,0,0.0,265,42,12,68,20,0,0.0
36158,36,Badecon-le-Pin,761,0.0,0,5.0,30,42,12,68,25,0,0.0
36159,36,Le Poinçonnet,5848,0.0,0,9.0,42,42,12,68,29,0,0.0
36160,36,Pommiers,228,0.0,0,4.0,32,42,12,68,24,0,0.0
36161,36,Le Pont-Chrétien-Chabenet,934,0.0,0,25.0,35,42,12,68,45,0,0.0
36162,36,Poulaines,816,0.0,0,6.0,35,165,12,191,26,0,0.0
36163,36,Pouligny-Notre-Dame,641,0.0,0,11.0,37,42,12,68,31,0,0.0
36164,36,Pouligny-Saint-Martin,232,0.0,0,7.0,24,42,12,68,27,0,0.0
36165,36,Pouligny-Saint-Pierre,1032,0.0,0,1.0,36,42,12,68,21,0,0.0
36166,36,Préaux,172,0.0,0,5.0,19,42,12,68,25,0,0.0
36167,36,Preuilly-la-Ville,151,0.0,0,0.0,20,42,12,68,20,0,0.0
36168,36,Prissac,577,0.0,0,4.0,34,42,12,68,24,0,0.0
36169,36,Pruniers,497,0.0,0,6.0,34,42,12,68,26,0,0.0
36170,36,Reboursin,104,0.0,0,0.0,21,42,12,68,20,0,0.0
36171,36,Reuilly,2009,0.0,0,7.0,44,42,12,68,27,0,0.0
36172,36,Rivarennes,491,0.0,0,10.0,37,42,12,68,30,0,0.0
36173,36,Rosnay,522,0.0,0,8.0,30,42,12,68,28,0,0.0
36174,36,Roussines,358,0.0,0,1.0,29,42,12,68,21,0,0.0
36175,36,Rouvres-les-Bois,278,0.0,0,1.0,33,42,12,68,21,0,0.0
36176,36,Ruffec,569,0.0,0,3.0,35,42,12,68,23,0,0.0
36177,36,Sacierges-Saint-Martin,308,0.0,0,1.0,26,42,12,68,21,0,0.0
36178,36,Saint-Aigny,272,0.0,0,0.0,21,42,12,68,20,0,0.0
36179,36,Saint-Aoustrille,211,0.0,0,11.0,30,42,12,68,31,0,0.0
36180,36,Saint-Août,817,0.0,0,6.0,33,42,12,68,26,0,0.0
36181,36,Saint-Aubin,151,0.0,0,0.0,31,42,12,68,20,0,0.0
36182,36,Saint-Benoît-du-Sault,510,0.0,0,20.0,38,42,12,68,40,0,0.0
36184,36,Saint-Chartier,465,0.0,0,5.0,35,42,12,68,25,0,0.0
36185,36,Saint-Christophe-en-Bazelle,353,0.0,0,6.0,34,42,12,68,26,0,0.0
36186,36,Saint-Christophe-en-Boucherie,234,0.0,0,6.0,30,42,12,68,26,0,0.0
36187,36,Saint-Civran,138,0.0,0,0.0,14,42,12,68,20,0,0.0
36188,36,Saint-Cyran-du-Jambot,171,0.0,0,0.0,24,42,12,68,20,0,0.0
36189,36,Saint-Denis-de-Jouhet,969,0.0,0,7.0,34,42,12,68,27,0,0.0
36190,36,Sainte-Fauste,260,0.0,0,1.0,20,42,12,68,21,0,0.0
36191,36,Saint-Florentin,508,0.0,0,10.0,36,42,12,68,30,0,0.0
36192,36,Saint-Gaultier,1714,0.0,0,21.0,41,42,12,68,41,0,0.0
36193,36,Sainte-Gemme,257,0.0,0,0.0,33,42,12,68,20,0,0.0
36194,36,Saint-Genou,939,0.0,0,9.0,35,42,12,68,29,0,0.0
36195,36,Saint-Georges-sur-Arnon,554,0.0,0,5.0,35,42,12,68,25,0,0.0
36196,36,Saint-Gilles,92,0.0,0,0.0,32,42,12,68,20,0,0.0
36197,36,Saint-Hilaire-sur-Benaize,314,0.0,0,1.0,32,42,12,68,21,0,0.0
36198,36,Saint-Lactencin,410,0.0,0,8.0,28,42,12,68,28,0,0.0
36199,36,Sainte-Lizaigne,1109,0.0,0,3.0,37,42,12,68,23,0,0.0
36200,36,Saint-Marcel,1510,0.0,0,7.0,43,42,12,68,27,0,0.0
36202,36,Saint-Maur,3589,0.0,0,12.0,210,98,68,96,32,0,0.0
36203,36,Saint-Médard,61,0.0,0,0.0,15,42,12,68,20,0,0.0
36204,36,Saint-Michel-en-Brenne,318,0.0,0,3.0,29,42,12,68,23,0,0.0
36205,36,Saint-Pierre-de-Jards,98,0.0,0,0.0,23,42,12,68,20,0,0.0
36207,36,Saint-Plantaire,602,0.0,0,0.0,35,42,12,68,20,0,0.0
36208,36,Sainte-Sévère-sur-Indre,775,0.0,0,11.0,35,42,12,68,31,0,0.0
36209,36,Saint-Valentin,263,0.0,0,2.0,24,42,12,68,22,0,0.0
36210,36,Sarzay,300,0.0,0,3.0,29,42,12,68,23,0,0.0
36211,36,Sassierges-Saint-Germain,447,0.0,0,4.0,30,42,12,68,24,0,0.0
36212,36,Saulnay,164,0.0,0,0.0,30,42,12,68,20,0,0.0
36213,36,Sauzelles,256,0.0,0,0.0,24,42,12,68,20,0,0.0
36214,36,Sazeray,296,0.0,0,0.0,19,42,12,68,20,0,0.0
36215,36,Ségry,487,0.0,0,0.0,33,42,12,68,20,0,0.0
36216,36,Selles-sur-Nahon,62,0.0,0,3.0,12,42,12,68,23,0,0.0
36217,36,Sembleçay,101,0.0,0,0.0,19,42,12,68,20,0,0.0
36218,36,Sougé,146,0.0,0,0.0,14,42,12,68,20,0,0.0
36219,36,Tendu,654,0.0,0,6.0,38,42,12,68,26,0,0.0
36220,36,Thenay,897,0.0,0,8.0,32,42,12,68,28,0,0.0
36221,36,Thevet-Saint-Julien,395,0.0,0,7.0,35,42,12,68,27,0,0.0
36222,36,Thizay,229,0.0,0,0.0,18,42,12,68,20,0,0.0
36223,36,Tilly,138,0.0,0,5.0,26,42,12,68,25,0,0.0
36224,36,Tournon-Saint-Martin,1120,0.0,0,2.0,41,42,12,68,22,0,0.0
36225,36,Le Tranger,171,0.0,0,2.0,25,42,12,68,22,0,0.0
36226,36,Tranzault,347,0.0,0,4.0,31,42,12,68,24,0,0.0
36227,36,Urciers,239,0.0,0,0.0,31,42,12,68,20,0,0.0
36228,36,Valençay,2239,0.0,0,19.0,41,42,12,68,39,0,0.0
36229,36,Val-Fouzon,944,0.0,0,7.0,38,42,12,68,27,0,0.0
36230,36,Vatan,1959,0.0,0,14.0,50,42,12,68,34,0,0.0
36231,36,Velles,979,0.0,0,12.0,39,42,12,68,32,0,0.0
36232,36,Vendœuvres,1094,0.0,0,7.0,37,134,12,160,27,0,0.0
36233,36,La Vernelle,799,0.0,0,2.0,35,42,12,68,22,0,0.0
36234,36,Verneuil-sur-Igneraie,343,0.0,0,5.0,28,42,12,68,25,0,0.0
36235,36,Veuil,378,0.0,0,10.0,28,42,12,68,30,0,0.0
36236,36,Vicq-Exemplet,321,0.0,0,1.0,32,42,12,68,21,0,0.0
36237,36,Vicq-sur-Nahon,681,0.0,0,7.0,38,42,12,68,27,0,0.0
36238,36,Vigoulant,99,0.0,0,4.0,17,42,12,68,24,0,0.0
36239,36,Vigoux,469,0.0,0,3.0,32,42,12,68,23,0,0.0
36240,36,Vijon,289,0.0,0,0.0,31,42,12,68,20,0,0.0
36241,36,Villedieu-sur-Indre,2615,0.0,0,13.0,42,42,12,68,33,0,0.0
36242,36,Villegongis,103,0.0,0,11.0,34,42,12,68,31,0,0.0
36243,36,Villegouin,321,0.0,0,7.0,15,42,12,68,27,0,0.0
36244,36,Villentrois-Faverolles-en-Berry,880,0.0,0,5.0,32,42,12,68,25,0,0.0
36246,36,Villiers,174,0.0,0,0.0,23,42,12,68,20,0,0.0
36247,36,Vineuil,1245,0.0,0,10.0,35,42,12,68,30,0,0.0
36248,36,Vouillon,224,0.0,0,4.0,34,42,12,68,24,0,0.0
37001,37,Abilly,1125,0.0,0,4.0,38,45,17,60,16,0,0.0
37002,37,Ambillou,1748,0.0,0,12.0,36,45,17,60,24,0,0.0
37003,37,Amboise,13132,20.47,2,27.0,118,103,137,111,149,1,7.62
37004,37,Anché,429,0.0,0,0.0,30,45,17,60,12,0,0.0
37005,37,Antogny-le-Tillac,492,0.0,0,4.0,31,45,17,60,16,0,0.0
37006,37,Artannes-sur-Indre,2782,0.0,0,6.0,36,45,17,60,18,0,0.0
37007,37,Assay,173,0.0,0,1.0,29,45,17,60,13,0,0.0
37008,37,Athée-sur-Cher,2848,0.0,0,2.0,37,45,17,60,14,0,0.0
37009,37,Autrèche,419,0.0,0,15.0,34,45,17,60,27,0,0.0
37010,37,Auzouer-en-Touraine,2172,0.0,0,3.0,36,45,17,60,15,0,0.0
37011,37,Avoine,1994,0.0,0,27.0,44,45,17,60,39,0,0.0
37012,37,Avon-les-Roches,539,0.0,0,0.0,32,45,17,60,12,0,0.0
37013,37,Avrillé-les-Ponceaux,475,0.0,0,7.0,31,45,17,60,19,0,0.0
37014,37,Azay-le-Rideau,3415,0.0,0,13.0,36,45,17,60,25,0,0.0
37015,37,Azay-sur-Cher,3127,0.0,0,4.0,39,45,17,60,16,0,0.0
37016,37,Azay-sur-Indre,363,0.0,0,0.0,28,45,17,60,12,0,0.0
37018,37,Ballan-Miré,8347,0.0,0,15.0,50,57,17,60,27,0,0.0
37019,37,Barrou,480,0.0,0,4.0,34,45,17,60,16,0,0.0
37020,37,Beaulieu-lès-Loches,1746,0.0,0,10.0,37,45,17,60,22,0,0.0
37021,37,Beaumont-Louestault,1788,0.0,0,4.0,36,45,17,60,16,0,0.0
37022,37,Beaumont-en-Véron,2719,0.0,0,6.0,402,118,385,428,18,0,0.0
37023,37,Beaumont-Village,240,0.0,0,0.0,28,45,17,60,12,0,0.0
37024,37,Benais,948,0.0,0,3.0,31,45,17,60,15,0,0.0
37025,37,Berthenay,699,0.0,0,1.0,31,45,17,60,13,0,0.0
37026,37,Betz-le-Château,508,0.0,0,0.0,29,45,17,60,12,0,0.0
37027,37,Bléré,5340,0.0,0,15.0,67,45,17,60,27,0,0.0
37028,37,Bossay-sur-Claise,729,0.0,0,0.0,31,45,17,60,12,0,0.0
37029,37,Bossée,325,0.0,0,8.0,30,45,17,60,20,0,0.0
37030,37,Le Boulay,813,0.0,0,4.0,44,45,17,60,16,0,0.0
37031,37,Bourgueil,3648,0.0,0,16.0,60,45,17,60,28,0,0.0
37032,37,Bournan,282,0.0,0,0.0,31,45,17,60,12,0,0.0
37033,37,Boussay,226,0.0,0,0.0,23,45,17,60,12,0,0.0
37034,37,Braslou,320,0.0,0,8.0,24,45,17,60,20,0,0.0
37035,37,Braye-sous-Faye,281,0.0,0,9.0,22,45,17,60,21,0,0.0
37036,37,Braye-sur-Maulne,201,0.0,0,0.0,27,45,17,60,12,0,0.0
37037,37,Brèches,222,0.0,0,2.0,28,45,17,60,14,0,0.0
37038,37,Bréhémont,728,0.0,0,1.0,33,45,17,60,13,0,0.0
37039,37,Bridoré,489,0.0,0,9.0,33,45,17,60,21,0,0.0
37040,37,Brizay,253,0.0,0,14.0,27,45,17,60,26,0,0.0
37041,37,Bueil-en-Touraine,325,0.0,0,3.0,24,45,17,60,15,0,0.0
37042,37,Candes-Saint-Martin,182,0.0,0,14.0,33,45,17,60,26,0,0.0
37043,37,Cangey,1030,0.0,0,2.0,29,45,17,60,14,0,0.0
37044,37,La Celle-Guenand,381,0.0,0,6.0,25,45,17,60,18,0,0.0
37045,37,La Celle-Saint-Avant,1059,0.0,0,8.0,37,45,17,60,20,0,0.0
37046,37,Céré-la-Ronde,424,0.0,0,0.0,29,45,17,60,12,0,0.0
37047,37,Cerelles,1247,0.0,0,3.0,31,45,17,60,15,0,0.0
37048,37,Chambon,317,0.0,0,3.0,26,45,17,60,15,0,0.0
37049,37,Chambourg-sur-Indre,1235,0.0,0,8.0,32,45,17,60,20,0,0.0
37050,37,Chambray-lès-Tours,11877,0.0,0,22.0,112,79,43,77,34,0,0.0
37051,37,Champigny-sur-Veude,813,0.0,0,7.0,33,45,17,60,19,0,0.0
37052,37,Chançay,1123,0.0,0,10.0,33,45,17,60,22,0,0.0
37053,37,Chanceaux-près-Loches,113,0.0,0,0.0,28,45,17,60,12,0,0.0
37054,37,Chanceaux-sur-Choisille,3509,0.0,0,9.0,40,45,17,60,21,0,0.0
37055,37,Channay-sur-Lathan,809,0.0,0,5.0,32,45,17,60,17,0,0.0
37056,37,La Chapelle-aux-Naux,558,0.0,0,0.0,32,45,17,60,12,0,0.0
37057,37,La Chapelle-Blanche-Saint-Martin,691,0.0,0,6.0,29,45,17,60,18,0,0.0
37058,37,La Chapelle-sur-Loire,1472,0.0,0,2.0,47,45,17,60,14,0,0.0
